id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1187285,Minutes from Uptown and Downtown Mpls,6492183,Ross,,Hennepin,44.95303,-93.2579,Private room,55,3,16,2019-05-19,0.21,3,331
1191693,Kozy Komfort at KariEli's,6511526,Kari,,Hennepin,44.84418,-93.45369,Entire home/apt,70,1,21,2017-10-16,0.61,1,0
1213007,Private guest room with lower level living space,6621715,Ryan,,Anoka,45.0597,-93.23978,Private room,50,1,119,2019-09-15,1.57,1,355
1221532,Beautifully Furnished Studio,6664110,Kris,,Hennepin,44.94733,-93.29033,Entire home/apt,57,30,13,2019-09-01,1.03,6,60
1236594,Lovely 3BD Near Parks & Downtown,6742086,Eliza,,Hennepin,44.96909,-93.29545,Entire home/apt,180,1,129,2019-09-23,1.67,3,21
1256215,9 Miles to US Bank Stadium (Super Bowl Location :),631231,Katherine,,Ramsey,45.00996,-93.10923,Entire home/apt,300,3,29,2017-09-05,0.38,1,364
1262108,Pvt 2-bed apartment close to downtown!,589916,Randy,,Hennepin,44.99713,-93.28618,Private room,60,2,147,2019-10-06,1.94,1,352
1293792,Sunny Studio just south of downtown,2286342,Susan,,Hennepin,44.95841,-93.26877,Private room,59,2,99,2019-09-25,1.51,2,96
1342854,Riverside Rambler in Historic District,7283087,Laura And Ken,,Hennepin,44.99284,-93.26755,Entire home/apt,125,2,56,2019-09-02,0.74,2,31
1349064,Uptown - North Woods Vibes in the ❤ of MPLS,7319271,Philip,,Hennepin,44.94058,-93.28707,Entire home/apt,79,1,156,2019-10-09,3.83,2,334
1361241,"Spacious Urban Apt with Private, Tree-level Porch",7390103,Zach And Betsy,,Hennepin,44.95988,-93.2641,Entire home/apt,87,1,254,2019-08-01,3.34,4,0
1420907,Cozy private 1BR perfect for Super Bowl travelers!,7644742,Cindy,,Hennepin,45.03862,-93.44832,Private room,400,2,0,,,3,0
1466436,"10min from MoA, free parking, quiet",7854843,Brian,,Dakota,44.72204,-93.22327,Private room,100,1,0,,,1,365
1489707,"A warm, homey place to rest",7966297,Jennifer,,Hennepin,44.89237,-93.25633,Private room,90,1,0,,,1,88
1534692,3BR Downtown Mansion District Suite,8180661,A.R.,,Hennepin,44.9618,-93.27335,Entire home/apt,189,1,31,2019-08-26,0.58,5,300
1560708,PRIVATE SUITE W/BATH close to everything UT/DT,6563029,Kirsten & Bruce,,Hennepin,44.96468,-93.30156,Private room,69,2,91,2019-09-08,1.23,3,151
1567074,"Bedroom Suite, Walk to U. of MN, Saint Paul Campus",688403,Delia,,Ramsey,44.97632,-93.19076,Private room,85,2,14,2019-08-04,0.19,3,305
1570725,"Private Bedroom,  walk to Campus!",688403,Delia,,Ramsey,44.97631,-93.19152,Private room,75,2,32,2019-07-07,0.43,3,365
1583582,Garden Level Private Bedroom Suite,8432798,Patrick,,Hennepin,44.96474,-93.28967,Private room,100,2,193,2019-09-30,2.64,7,360
1617494,Central to Everything!,1032528,Deborah,,Ramsey,44.94879,-93.1791,Private room,50,2,54,2019-09-30,0.79,2,312
1646768,Sunny room in beautiful Bayport,8573634,April,,Washington,45.02131,-92.78364,Private room,65,1,81,2019-09-22,1.86,1,17
1668502,Let me tell you a little more....,8835547,Linda,,Hennepin,44.92186,-93.26534,Private room,89,2,59,2019-09-22,0.89,1,352
1673483,Cozy room,8858671,Carisma,,Hennepin,45.09968,-93.35264,Private room,75,1,0,,,1,325
1717264,Beautiful lake home on Mille Lacs,9054083,James,,Mille Lacs,46.13642,-93.47886,Entire home/apt,265,2,99,2019-10-06,1.85,1,169
1722022,"Metro Oasis, LGBT, baby pack-N-play",9077814,Jai,,Hennepin,44.89473,-93.32829,Private room,75,1,19,2019-04-07,0.30,1,263
1744784,Appealing Midtown Apartment 2 BR,4208173,Salle,,Hennepin,44.94767,-93.24849,Entire home/apt,155,7,13,2019-08-31,0.29,7,308
1757816,2 bedroom Suite in Linden Hills,3882563,Julie,,Hennepin,44.92016,-93.32075,Private room,75,2,1,2014-10-10,0.02,2,317
1785771,Seward Home Near Mississippi,9372172,Cameron,,Hennepin,44.96276,-93.22802,Private room,42,1,93,2019-08-30,1.47,1,217
1789183,Lower Level Garden Apartment,8432798,Patrick,,Hennepin,44.96568,-93.2949,Entire home/apt,100,2,154,2019-10-13,2.13,7,360
1789222,Beautiful Private 3rd Floor Apt.,8432798,Patrick,,Hennepin,44.9681,-93.29185,Entire home/apt,120,3,109,2019-09-01,1.50,7,359
1807220,Convenient St. Paul location near Colleges,7374035,Sandra,,Ramsey,44.93015,-93.19104,Private room,75,1,124,2019-10-05,1.71,1,337
1833149,S&J#33B~2BR Big! NearSportsBar!  11% off Aug/Sep!,1207842,Scott & Jenna,,Hennepin,44.93067,-93.35277,Entire home/apt,246,2,16,2018-11-24,0.23,41,356
1836592,Beautiful one bedroom Private 1st Floor Apt,8432798,Patrick,,Hennepin,44.96854,-93.29471,Entire home/apt,120,3,35,2019-10-02,0.50,7,343
1836994,Private Suite Prospect Park U of M Light Rail,9603972,Steve And Tom,,Hennepin,44.96818,-93.20813,Entire home/apt,90,2,297,2019-10-10,4.39,1,152
1841045,Sweet deal - heart of Twin Cities,1032528,Deborah,,Ramsey,44.95065,-93.17858,Private room,35,2,78,2019-10-06,1.11,2,261
1872331,Entire 3BR art home in historic Powderhorn Park!,8632680,Molly,,Hennepin,44.93833,-93.24834,Entire home/apt,155,3,21,2019-09-23,0.73,1,209
1950718,Private Bed&Bath Lovely A&C Bungalow: West End/DT,652839,Kimberly,,Hennepin,44.94417,-93.35372,Private room,64,3,6,2016-10-08,0.12,2,363
1975228,Spacious Corporate Apartment w/ all necessities,10216836,Cheryl,,Hennepin,45.05799,-93.39343,Entire home/apt,55,60,1,2014-09-01,0.02,2,13
1979719,Fully furnished and supplied apartment,10216836,Cheryl,,Hennepin,45.05909,-93.39347,Entire home/apt,400,60,1,2017-07-01,0.04,2,365
1983946,One of a kind store front apartment,2286342,Susan,,Hennepin,44.95847,-93.26899,Entire home/apt,75,2,1,2014-06-30,0.02,2,0
1994835,We've Got A Great House For Your Visit!,10282009,Shelly,,Ramsey,44.92749,-93.09508,Entire home/apt,155,3,53,2019-07-13,0.81,2,191
2011072,THE LIGHT-FILLED HEIDIHOUSE ,1122705,Heidi,,Hennepin,44.96624,-93.24527,Private room,60,2,171,2019-10-13,2.79,3,359
2011843,S&J#29X-6BR2ba 5Buslines!Walk2All!,1207842,Scott & Jenna,,Anoka,45.04286,-93.24862,Entire home/apt,405,2,1,2015-11-14,0.02,41,364
2120151,Bike Greenway Bed & Bath,262199,Amber And Keith,,Hennepin,44.95175,-93.21721,Private room,85,2,7,2016-09-01,0.13,1,265
2127280,Lyn-Lake Charmer w/ Great Location!,10851479,Alyssa,,Hennepin,44.94608,-93.28629,Entire home/apt,65,2,8,2019-09-28,3.29,1,39
2168802,Historic Bed and Breakfast - The Bird House Inn,11064499,Dave,,Hennepin,44.90024,-93.56669,Private room,119,1,19,2019-10-10,0.29,1,359
2176892,"Powderhorn Park ""Sage Room""",3803914,Jenny,,Hennepin,44.94455,-93.25389,Private room,35,1,78,2019-09-24,1.23,3,67
2203701,Gourmet Kitchen in Kenwood,11243369,Alex,,Hennepin,44.96976,-93.30217,Entire home/apt,279,3,14,2019-07-20,0.21,3,355
2216919,Cozy En Suite room U of M/Downtown/prime location,3460682,Sunit,,Hennepin,44.98444,-93.24436,Private room,45,1,219,2019-10-04,3.97,4,39
2221521,"Sunny Room,U of M and Downtown prime location",3460682,Sunit,,Hennepin,44.98488,-93.2424,Private room,55,1,223,2019-09-15,3.23,4,62
2221587,Quiet Nest in Heart of Minneapolis,1122705,Heidi,,Hennepin,44.9659,-93.24368,Private room,60,2,187,2019-10-01,2.89,3,0
2227164,Comfortable Corporate Apt - underground parking!,5283270,Lisa,,Hennepin,44.89435,-93.42662,Entire home/apt,100,3,3,2019-02-18,0.30,9,0
2231024,Class Room-Twin Bed,8562602,Christine,,Hennepin,44.95612,-93.28708,Private room,39,2,68,2019-08-25,0.99,4,67
2266340,Emma’s Spectacle Lake Home ,11572783,David,,Isanti,45.57124,-93.40412,Entire home/apt,220,7,0,,,2,358
2268111,RIVER FALLS Great choice for St Paul/Hudson area,11549522,Claire,,Pierce,44.84892,-92.63569,Private room,55,1,60,2019-09-22,2.11,1,52
2281236,Large Home on Mississippi River,11650745,Brian,,Hennepin,45.19541,-93.40786,Entire home/apt,375,2,15,2018-10-07,0.23,1,255
2292061,NeoEden's Guardian Room,8562602,Christine,,Hennepin,44.95527,-93.28798,Private room,35,2,73,2019-09-23,1.08,4,79
2310965,Nice cozy house near Como Park,10294911,Eduardo,,Ramsey,44.98136,-93.13324,Entire home/apt,100,14,16,2019-07-25,0.24,1,9
2329292,NeoEden's love room,8562602,Christine,,Hennepin,44.95583,-93.28698,Private room,39,2,36,2019-09-29,0.52,4,71
2356359,Unique Mid-Century Home in a Great Neighborhood,12032844,Douglas,,Ramsey,44.9857,-93.1991,Entire home/apt,125,2,275,2019-09-29,4.02,1,89
2396616,The Cathedral Suite,12243618,Whitney,,Ramsey,44.94655,-93.11327,Private room,99,2,18,2019-07-22,0.82,4,54
2437421,The Storybook Suite,12243618,Whitney,,Ramsey,44.94707,-93.11483,Private room,135,2,10,2019-07-22,0.18,4,71
2442293,Cozy Lower Level near Downtown Minneapolis,11571890,Anna,,Hennepin,44.99789,-93.306,Private room,40,2,2,2019-10-07,0.10,1,61
2452756,Uptown Modern Vintage Getaway,681430,Matthew,,Hennepin,44.94798,-93.29478,Entire home/apt,550,3,23,2019-07-06,0.44,1,363
2461261,Bedroom in family home,12585390,Urban,,Ramsey,44.94293,-93.1499,Private room,80,1,24,2019-08-31,0.37,2,300
2467409,Lovely Uptown Brownstone close to Convention Cntr,12618560,Ericka,,Hennepin,44.96563,-93.27832,Entire home/apt,110,4,38,2018-04-19,0.57,1,0
2479461,Cozy 2 BR Home w/ Porch and Yard,1609942,Macon,,Hennepin,45.01344,-93.30985,Entire home/apt,500,2,67,2017-04-02,1.01,7,77
2582488,Beautiful private room 3 blks from Convention Ctr,13223756,Sue And David,,Hennepin,44.9639,-93.27137,Private room,95,2,138,2019-09-23,2.05,1,335
2586769,"Beautiful home, great location.",13245311,Rachel,,Hennepin,45.03199,-93.26575,Private room,80,3,0,,,1,0
2624465,"Close to airport, colleges, and trails",13441539,Kate,,Ramsey,44.90853,-93.18861,Private room,36,1,49,2019-09-08,0.73,1,25
2627364,Cute 1Br Home Near Minnehaha Falls on Light Rail,13456552,Margots,,Hennepin,44.90421,-93.21011,Entire home/apt,100,2,3,2019-03-20,0.06,8,68
2636661,4BR Downtown Mansion District Suite,8180661,A.R.,,Hennepin,44.96184,-93.27416,Entire home/apt,249,1,115,2019-09-24,1.72,5,300
2641883,S&J#20~EntireBldg14Br6baSleeps41!11%offJuly/Aug,1207842,Scott & Jenna,,Anoka,45.04254,-93.24907,Entire home/apt,970,2,0,,,41,365
2642964,S&J#29Y~9BR3ba Bus2ConvCtr&Dtown!,1207842,Scott & Jenna,,Anoka,45.04168,-93.24981,Entire home/apt,557,2,0,,,41,364
2708433,Restful main-floor room (breakfast included),13860071,Dorian,,Anoka,45.13553,-93.10448,Private room,38,3,95,2019-10-03,2.25,3,63
2720490,Private living space. Walking distance to shops.,13195379,Marie,,Hennepin,44.84507,-93.42088,Private room,65,2,143,2019-10-13,2.16,1,288
2747014,An urban bungalow,12708437,Adam,,Hennepin,45.02412,-93.31057,Private room,200,1,0,,,1,0
2776924,Private Lake Home Retreat w/ HotTub,1575131,Steve,,Dakota,44.87312,-93.07334,Entire home/apt,835,1,238,2019-10-10,3.60,2,314
2836265,Bold North Home Away from Home!,10355349,Audrey,,Hennepin,45.04169,-93.3655,Private room,80,2,2,2019-04-09,0.04,2,0
2893252,1BD Heart of Uptown 97 Walk Score,6561277,Luke & Katie,,Hennepin,44.95319,-93.29542,Entire home/apt,99,2,349,2019-09-28,5.29,2,227
2913088,NeoEdens Peace Room,8562602,Christine,,Hennepin,44.95589,-93.28724,Private room,29,2,20,2017-08-14,0.30,4,36
2949919,"Private 1BR by Abbott Hospital, Downtown, MSP 206",15058892,Dan,,Hennepin,44.95551,-93.26327,Entire home/apt,110,3,23,2019-09-22,0.38,6,251
2991833,1BR Downtown Mansion District Suite,8180661,A.R.,,Hennepin,44.96193,-93.27476,Entire home/apt,92,1,169,2019-09-29,2.59,5,300
3031670,UPTOWN *PARK & LAKE VIEWS* CLOSE TO EVERYTHING!,6563029,Kirsten & Bruce,,Hennepin,44.94596,-93.32061,Entire home/apt,119,3,3,2019-08-10,0.05,3,297
3050591,Charming Home Views St Croix River!,15530729,Kirk And Barb,,Washington,45.04254,-92.7985,Entire home/apt,650,2,26,2019-10-13,0.43,1,329
3157497,Private Guest House Loft on Lake!,16021847,Christie,,Wright,45.05812,-94.04837,Entire home/apt,150,1,38,2019-10-07,0.69,1,365
3160251,Saint Croix River Escape (FLW),4534591,JT & Helen,,St. Croix,45.04449,-92.77672,Entire home/apt,260,3,19,2019-09-29,0.37,1,106
3192896,"COZY CAPE COD
“10 Out of 5 Stars!”
Smokers Welcome",16183634,Val,,Hennepin,45.02089,-93.31824,Private room,120,1,49,2019-08-30,0.78,1,275
3277237,The Sweet Spot,16567737,"Renée, Tom And Mavis",,Hennepin,44.93635,-93.25349,Entire home/apt,89,2,182,2019-09-16,2.83,1,8
3322366,Charming A&C Bungalow near DT MPLS,652839,Kimberly,,Hennepin,44.94433,-93.35465,Entire home/apt,150,3,2,2014-08-09,0.03,2,0
3371518,Minneapolis/St Paul Lake Cabin,1746615,Sally,,Ramsey,45.02641,-93.13107,Entire home/apt,175,2,108,2019-09-30,1.70,1,355
3386692,Five star 2-room suite with breakfast!,9227686,Pamela,,Hennepin,44.907,-93.21519,Private room,55,2,168,2019-09-24,2.62,1,305
3393634,Lovely First Floor 3 BD Apartment,6742086,Eliza,,Hennepin,44.9705,-93.29445,Entire home/apt,170,1,102,2019-09-01,1.61,3,16
3409877,The Garden Caravan,17193794,Mike,,Hennepin,44.94152,-93.27125,Entire home/apt,68,1,325,2019-10-06,5.05,2,288
3412562,Uptown- Wedge Co-op-1 block!  Ride our free bikes!,17205812,Harry & Rhonda,,Hennepin,44.9568,-93.2877,Entire home/apt,99,2,180,2019-10-02,2.82,1,12
3426020,Downtown St Paul 1 Bedroom Flat,10032141,Robby,,Ramsey,44.94886,-93.09955,Entire home/apt,65,180,26,2015-11-09,0.41,1,365
3457275,stunning loft apartment historic hm,12082057,Robert,,Ramsey,44.94275,-93.11209,Entire home/apt,725,1,0,,,1,0
3457457,Quiet Comfortable Room for One,9449898,Connie,,Hennepin,44.92712,-93.21353,Private room,28,1,155,2019-10-08,2.42,2,81
3476588,Lake View Bedroom,17511365,Suzie,,Washington,45.23216,-92.80382,Private room,500,1,70,2019-09-08,1.10,1,286
3484458,Amazing sunny Seward apartment,17546763,Olive,,Hennepin,44.96011,-93.22391,Entire home/apt,160,330,32,2018-06-09,0.50,1,0
3489718,2BD close to the river & downtown,8830510,Jenny,,Hennepin,44.958,-93.22691,Entire home/apt,122,1,89,2019-08-17,1.39,1,0
3506669,"Northwoods Feel, In-town Amenities",9910512,Elizabeth,,Hennepin,44.97655,-93.60153,Entire home/apt,200,2,6,2019-07-11,0.14,1,325
3539860,Clean & Cozy 2 Bd Cottage in Great Location!,17819924,Jeanette,,Hennepin,45.01695,-93.31197,Entire home/apt,250,4,35,2018-10-26,0.64,1,83
3542059,All Star Weekend Rental,17830323,Terra,,Hennepin,44.98225,-93.26423,Entire home/apt,300,2,0,,,1,0
3549170,2BR Downtown Mansion District Suite,8180661,A.R.,,Hennepin,44.96202,-93.27478,Entire home/apt,114,1,88,2019-07-26,1.43,5,300
3558820,"Powderhorn Park ""Robin's Nest""",3803914,Jenny,,Hennepin,44.94544,-93.25244,Private room,38,1,153,2019-09-21,2.40,3,79
3596066,Baby Bear Room,4660799,Jessica,,Anoka,45.19547,-93.38688,Private room,69,3,13,2018-09-30,0.21,4,197
3613963,Private Floor on Lightrail.,5986219,Kesha,,Hennepin,44.92336,-93.22263,Private room,500,4,0,,,1,0
3622487,Beautiful lower level of home,18248638,Jackie,,Dakota,44.55107,-92.94536,Private room,50,1,27,2018-09-20,0.44,1,352
3662427,Como Lake B and B: Lakeview Room,4118598,Carla,,Ramsey,44.97884,-93.14086,Private room,95,1,4,2019-09-07,0.27,6,364
3662435,Como Lake B and B: Ericsson Suite,4118598,Carla,,Ramsey,44.97612,-93.14389,Private room,175,1,1,2015-09-06,0.02,6,365
3677949,Parkway Beauty - entire classic home,9817646,Greg & Doris,,Hennepin,44.90752,-93.28883,Entire home/apt,200,2,56,2019-08-25,0.90,1,0
3705734,Paradise overlooking Cedar Lake,18896308,Sandie,,Hennepin,44.96551,-93.32472,Private room,108,30,51,2018-08-31,0.81,2,364
3733147,"South Side Charm - Vintage Chic, Private Room",18813167,Karrie,,Hennepin,44.93181,-93.2519,Private room,44,2,44,2019-09-22,0.80,1,179
3751168,West Metro wooded home on Hiking trail,19194361,Craig & Shirley,,Hennepin,44.83859,-93.41283,Private room,67,2,59,2019-09-30,0.96,1,166
3757083,The Studio,3803914,Jenny,,Hennepin,44.94379,-93.25277,Private room,30,3,123,2019-09-24,1.95,3,28
3766824,Dutch Lake Getaway!,2006492,Charmaine,,Hennepin,44.94065,-93.67871,Entire home/apt,115,1,0,,,1,0
3771160,Elegant 1Br Condo w/ Lot of Amenities & Balcony,13456552,Margots,,Hennepin,44.92272,-93.21805,Entire home/apt,100,2,27,2019-02-15,0.44,8,54
3774820,Your Private Second Floor-apartment,393551,"Steve, Jody, Flokie, Luna And Gary",,Hennepin,45.03288,-93.29406,Entire home/apt,65,1,3,2019-08-25,1.25,4,364
3810235,Private 3BR Suite w/Parking Close to Mpls/St Paul,11032443,Rosemarie & Paul,,Dakota,44.84867,-93.17582,Entire home/apt,75,2,223,2019-10-10,3.59,1,143
3820168,"Lake Phalen Place, on Lake Phalen",15489177,William,,Ramsey,44.98883,-93.05046,Entire home/apt,395,3,0,,,5,72
3826846,3 Bedroom Brownstone 4 Blocks from Super Bowl!,19690811,Tressa,,Hennepin,44.96617,-93.26379,Entire home/apt,1799,4,0,,,1,0
3843326,Secluded Refuge on Bass Lake,8944243,Mark,,St. Croix,45.07089,-92.64461,Private room,85,2,12,2015-10-12,0.19,1,0
3889772,Suite in 113 Year Old Mini-Mansion,8432798,Patrick,,Hennepin,44.96736,-93.29326,Private room,85,3,113,2019-09-24,1.94,7,348
3896944,Gardener's Dream,20174470,Randy,,Hennepin,44.94274,-93.28353,Entire home/apt,140,3,3,2017-09-04,0.08,1,363
3897562,Ideal Spot in the City. Lovely 3 BD Upper Duplex,20178734,Beth,,Hennepin,44.92175,-93.31629,Entire home/apt,120,2,44,2019-10-13,1.57,2,10
3898716,"Quiet, Central Retreat near Hamline University",20187520,Brett,,Ramsey,44.96756,-93.17188,Entire home/apt,77,3,40,2019-03-30,0.69,1,102
3907568,Lake Get-Away - Private Entrance,20238304,Dave,,Washington,45.22305,-92.83795,Entire home/apt,99,1,111,2019-09-02,1.94,1,67
3925038,Your private Garden apartment,393551,"Steve, Jody, Flokie, Luna And Gary",,Hennepin,45.02283,-93.29057,Entire home/apt,87,1,90,2019-07-24,2.30,4,316
3925272,A Traveler's paradise,20335602,Susan,,Dakota,44.89051,-93.0845,Private room,42,2,102,2019-07-23,1.63,1,364
3933498,Enjoy Lake Living - 20 Mins from the Twin Cities,8261233,Jane,,Washington,45.07374,-92.96036,Entire home/apt,130,2,56,2019-09-19,0.90,3,329
3953521,Private Getaway in Historic Home,20492308,Tess,,Ramsey,44.94388,-93.11964,Entire home/apt,99,3,149,2019-10-09,2.43,2,305
3978863,Stunning 2 Story home (5BR/4BA),11032760,Andre,,Scott,44.74471,-93.46154,Entire home/apt,325,90,0,,,1,0
3979748,"Quiet, downstairs room with private bathroom",10489654,Bill,,Hennepin,45.00884,-93.34603,Private room,46,1,24,2019-10-02,0.44,1,336
3994544,Beautiful home on waters edge!,20708508,Dan,,Wright,45.26395,-94.1651,Entire home/apt,322,2,23,2019-08-11,0.41,1,361
3999652,"Private 1BR by Abbott Hospital, Downtown, MSP 306",15058892,Dan,,Hennepin,44.95546,-93.26372,Entire home/apt,110,3,20,2019-08-31,0.41,6,342
3999659,"Safe, Cozy Home- Central Location",14455361,Diane,,Hennepin,44.94211,-93.32933,Private room,59,1,25,2019-06-15,0.46,1,285
4007898,Queen Bed Room in Charming Farmhouse,18416786,Doug,,Hennepin,44.88798,-93.33148,Private room,82,1,12,2019-06-23,0.30,3,364
4007907,Twin Bed Room in Charming Farmhouse,18416786,Doug,,Hennepin,44.8881,-93.33072,Private room,75,1,2,2018-08-21,0.08,3,362
4007940,Entire Home in Edina - 4 Bedrooms,18416786,Doug,,Hennepin,44.88976,-93.33266,Entire home/apt,250,3,2,2018-02-04,0.04,3,0
4010919,Comfortable Victorian,15607705,Susan Legender,,Ramsey,44.94577,-93.1354,Private room,60,2,149,2019-10-13,2.43,2,340
4024115,Mpls Midtown Near Transit and Bike,6609429,Kevin,,Hennepin,44.94136,-93.24223,Private room,49,2,54,2019-09-02,0.89,1,365
4025387,"Your Quiet Get Away
St. Paul",8261233,Jane,,Ramsey,44.9565,-93.02236,Entire home/apt,89,2,98,2019-10-01,1.59,3,340
4040693,Beautiful Home,20950384,Andrew,,Hennepin,44.94872,-93.26615,Private room,1500,1,3,2015-06-01,0.05,3,365
4052337,"Solar Powered in the Wedge, Cats Included",891100,Ethan,,Hennepin,44.95679,-93.29175,Entire home/apt,100,2,102,2019-09-08,1.65,1,0
4086229,Luxury 1200 footer on Cedar Lake,18896308,Sandie,,Hennepin,44.96472,-93.32386,Entire home/apt,140,365,15,2015-07-20,0.25,2,363
4104927,Spacious Private 2nd Floor Apt.,8432798,Patrick,,Hennepin,44.96716,-93.29478,Entire home/apt,120,3,113,2019-10-08,1.84,7,310
4105383,Treetops Studio on the Parkway,21221894,Cheri,,Hennepin,44.95399,-93.21446,Entire home/apt,67,2,123,2019-10-07,2.33,1,224
4143609,Sweet Room in Historic Home,20492308,Tess,,Ramsey,44.94258,-93.12129,Private room,55,3,98,2019-10-13,1.61,2,337
4204295,"Your Home in the ❤️ of St. Paul, Doncha Know?",21807261,Daniel,,Ramsey,44.98388,-93.06945,Entire home/apt,300,3,0,,,1,0
4209697,Stunning Private 3rd Floor Suite,8432798,Patrick,,Hennepin,44.96687,-93.29142,Entire home/apt,120,3,106,2019-10-06,1.74,7,350
4215961,The Cottage Life (Bancroft!),4282318,Al,,Hennepin,44.93185,-93.24927,Entire home/apt,124,1,324,2019-09-29,5.35,5,329
4224981,Entire Floor of 1903 Duplex,12484810,Adam,,Ramsey,44.94523,-93.14959,Entire home/apt,150,1,80,2018-06-25,1.31,2,0
4236515,Great Location! | SLEEPS 6 | ENTIRE HOUSE,21982142,Eric J,,Ramsey,44.92494,-93.16942,Entire home/apt,199,3,4,2018-11-16,0.19,1,1
4257438,Have Fun & Relax on Lake Minnetonka,10388504,Jeanne,,Hennepin,44.92769,-93.59564,Private room,89,2,38,2019-08-18,0.72,1,176
4259992,Charming upper duplex in w. 7th,22109703,Chad,,Ramsey,44.93075,-93.13401,Entire home/apt,70,2,98,2019-08-24,1.67,1,308
4261613,Cozy Bed in fully furnished home,20950384,Andrew,,Hennepin,44.94875,-93.26783,Private room,78,1,1,2015-04-12,0.02,3,0
4267078,"Charming, historic Bungalow",15785203,David,,Ramsey,44.93115,-93.16657,Entire home/apt,200,3,0,,,1,0
4270047,"Peaceful Lake, Spectacular Views: Close-in",22168340,Ronald,,Hennepin,44.98609,-93.55151,Entire home/apt,975,4,6,2019-08-28,0.16,1,350
4321291,"Private Duplex, Close 2 Everything!",22436183,Kevin,,Hennepin,44.94528,-93.20524,Entire home/apt,89,2,139,2019-09-29,2.50,1,318
4357734,Lake Nokomis Area,10558591,James,,Hennepin,44.91063,-93.219,Private room,58,1,155,2018-09-03,2.67,1,79
4471084,Great Two Bedroom Condo. 4 Beds.,10593804,Daniel,,Dakota,44.89114,-93.03696,Entire home/apt,85,4,0,,,4,288
4471250,Four Bedroom House in Great Area,10593804,Daniel,,Hennepin,44.88154,-93.51936,Entire home/apt,95,3,0,,,4,4
4471397,Two Bedroom Condo,10593804,Daniel,,Hennepin,44.93353,-93.41302,Entire home/apt,69,3,0,,,4,255
4509837,Cat B&B - Private room & bathroom in South Mpls,23384047,J.,,Hennepin,44.93301,-93.25913,Private room,65,1,39,2019-06-22,1.40,1,101
4516540,Charming apt by the lakes.,2609640,Ameet,,Hennepin,44.95188,-93.31783,Entire home/apt,150,1,16,2019-09-01,0.29,1,363
4524564,"Corner Store Loft - Art, Music, Food, Coffee, Bars",1798214,Peter,,Hennepin,45.00667,-93.26027,Entire home/apt,108,2,371,2019-09-15,6.62,4,338
4555871,GREEN home near light rail & river!,21151759,Jean,,Hennepin,44.91635,-93.20785,Private room,55,1,257,2019-09-29,4.37,1,62
4568407,The Old Reliable,16586763,Kevin,,Hennepin,44.96978,-93.24789,Private room,50,1,39,2016-09-19,0.66,1,0
4589066,Modern and Spacious Home in Minneapolis,23788274,Kimber,,Hennepin,44.96409,-93.22827,Entire home/apt,130,2,177,2019-09-23,3.04,1,338
4597334,Upper Duplex (owner in lower unit),23829696,Jeff,,Hennepin,44.91865,-93.29514,Entire home/apt,100,2,155,2019-10-06,2.65,1,348
4645692,Minnestay - Uptown Urban Living at it's Finest. MN,24051954,Minnestay,,Hennepin,44.93613,-93.27731,Entire home/apt,129,2,40,2019-10-05,0.77,48,332
4662796,Historic brownstone in Lyndale neighborhood,24127107,Janet,,Hennepin,44.94244,-93.27866,Private room,53,2,283,2019-09-29,5.16,1,344
4663627,Charming Linden Hills cottage,1950187,Katie,,Hennepin,44.93016,-93.30906,Entire home/apt,125,2,140,2019-09-25,2.39,2,269
